"results__layerId","results__layerName","results__displayFieldName","results__value","results__attributes__OBJECTID","results__attributes__HES Adı","results__attributes__Kurum","results__attributes__Aşaması(seç)","results__attributes__Akarsu Adı","results__attributes__SHAPE","results__geometryType","results__geometry__x","results__geometry__y","results__geometry__spatialReference__wkid","results__geometry__spatialReference__latestWkid","exceededTransferLimit"
"25","İşletme Durumuna Göre HES","HES_ADI","Kalen-I-2 HES","707","Kalen-I-2 HES","Kamu","isletmede","Çakrak D.","Point","esriGeometryPoint","38.595354837144043","40.62942043390052","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yağlıdere HES","878","Yağlıdere HES","Kamu","master plan, öninceleme","Null","Point","esriGeometryPoint","38.628455978842823","40.85858933175242","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karakuş ","1411","Karakuş","Özel(Yap İşlet Devret)","Fizibilite","Kahta Ç.","Point","esriGeometryPoint","38.633148843020827","37.840407458899705","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koçlu HES","1567","Koçlu HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.652957011722627","40.794593020047778","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çamköy HES","768","Çamköy HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.698118629006807","40.849769310372984","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Altköy HES","197","Altköy HES","Kamu","master plan, öninceleme","Köroğlu D.","Point","esriGeometryPoint","38.701548984592705","39.955660496413131","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gem HES","201","Gem HES","Kamu","master plan, öninceleme","Kızıliniş D.","Point","esriGeometryPoint","38.73145133570911","40.02000690900848","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Avluca HES","1576","Avluca HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.747323140780551","40.75608113975062","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Keban HES","345","Keban HES","Kamu","isletmede","Fırat N.","Point","esriGeometryPoint","38.75444321410211","38.809485426116204","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çay HES","767","Çay HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","38.784849922775962","40.891539902822721","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Büyükçay","1492","Büyükçay","Kamu","master plan, öninceleme","Büyükçay","Point","esriGeometryPoint","38.809179807678532","37.921756971379899","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaynar -2 HES","151","Kaynar -2 HES","Özel(Yap İşlet)","SKHA","Seme D.","Point","esriGeometryPoint","38.815473448783322","40.1232332785385","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Armutlu HES","200","Armutlu HES","Kamu","master plan, öninceleme","Kızıleniş D.","Point","esriGeometryPoint","38.844678544872409","39.992487992155141","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Göcen HES","871","Göcen HES","Kamu","master plan, öninceleme","Null","Point","esriGeometryPoint","38.916269271145104","40.814367527152022","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karlıtepe  HES","786","Karlıtepe  HES","Kamu","fzb","Null","Point","esriGeometryPoint","39.003052222983563","40.492179188074687","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Güzeloluk HES","830","Güzeloluk HES","Özel(Yap İşlet Devret)","FZB","Güzeloluk D.","Point","esriGeometryPoint","39.09609060467173","40.493501501196178","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koyunhamza HES","769","Koyunhamza HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.106994911337146","40.962385546859139","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Telli-I HES","754","Telli-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.114226915901412","40.84902674154489","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Nata -2 HES","819","Nata -2 HES","Özel(Yap İşlet Devret)","Fizibilite","Harşit Ç.","Point","esriGeometryPoint","39.156079598545219","40.460483973379219","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ortataş Regülatörü Ve HES","139","Ortataş Regülatörü Ve HES","Özel(Yap İşlet)","Ön İnceleme","Null","Point","esriGeometryPoint","39.263577243832671","38.16022925548021","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ortaköy HES","1554","Ortaköy HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.289729352967406","40.968034604217337","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlı HES","654","Çamlı HES","Kamu","planlama","Fol D.","Point","esriGeometryPoint","39.294139381990313","40.890552196406041","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Akça HES","640","Akça HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.31651613502418","41.03946705897124","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Konaktepe-2 HES","348","Konaktepe-2 HES","Kamu","insa halinde","Munzur Suyu","Point","esriGeometryPoint","39.481096152724419","39.235806274003664","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Uzunçayır HES","346","Uzunçayır HES","Kamu","insa halinde","Munzur Suyu","Point","esriGeometryPoint","39.538579814112644","38.979976160348023","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kelkit HES","722","Kelkit HES","Kamu","Null","Null","Point","esriGeometryPoint","39.556706140054679","40.132786079323907","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yıldızlı HES","674","Yıldızlı HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.623607218713154","40.991033955456324","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yüzüncüyıl HES","787","Yüzüncüyıl HES","Kamu","fzb","Null","Point","esriGeometryPoint","39.681013028821354","40.808865405504591","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Amastal-I HES","643","Amastal-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.702503704536149","40.720220669355342","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aksu-2 HES","637","Aksu-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.702664797950469","39.859877312178561","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Amastal-I HES","1614","Amastal-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.709405944450005","40.697054755399911","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tatar HES","356","Tatar HES","Özel(Yap İşlet Devret)","Fizibilite","Peri Suyu","Point","esriGeometryPoint","39.824196698708711","38.875688960241433","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Soğanlı I HES","220","Soğanlı I HES","Kamu","master plan, öninceleme","Soğanlı D.","Point","esriGeometryPoint","39.830485084654569","39.822417687504029","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Özdil HES","793","Özdil HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.865065967201438","40.873764629598867","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pembelik HES","355","Pembelik HES","Özel(Yap İşlet Devret)","Fizibilite","Peri Suyu","Point","esriGeometryPoint","39.893051321770862","39.081729090018619","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Küçüksu Regülatörü Ve HES","943","Küçüksu Regülatörü Ve HES","Özel(Yap İşlet)","Ön İnceleme","Null","Point","esriGeometryPoint","39.921355804056539","38.434175483867776","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Selimoğlu HES","1506","Selimoğlu HES","Kamu","insa halinde","Yanbolu D.","Point","esriGeometryPoint","39.942664584927954","40.8553208416226","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ayvadere HES","803","Ayvadere HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.021472342446479","40.868837760495808","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yağmur HES","1545","Yağmur HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.121563905349937","40.823039660529432","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yukarı Manahoz HES","775","Yukarı Manahoz HES","Kamu","SKHA","Null","Point","esriGeometryPoint","40.123630406582095","40.75213195653636","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Meşe HES","789","Meşe HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","40.189637493081797","40.565670768954334","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlıkkaya HES","1509","Çamlıkkaya HES","Kamu","insa halinde","Ögene D.","Point","esriGeometryPoint","40.209557891806099","40.659828586037634","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sarukan HES","495","Sarukan HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","40.235536095561145","37.997495999362258","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle I HES","374","Dicle I HES","Özel(Yap İşlet)","Fizibilite","Null","Point","esriGeometryPoint","40.252212327953011","38.019920849508793","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gençosman HES","817","Gençosman HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","40.255548311554399","40.226833752915539","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karasu -3 HES","251","Karasu -3 HES","Kamu","planlama","Karasu","Point","esriGeometryPoint","40.364418069971784","39.934115977110878","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yedisu HES","297","Yedisu HES","Özel(Yap İşlet Devret)","SKHA","Yedisu","Point","esriGeometryPoint","40.373883367785751","39.277459190370664","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle -2 HES","487","Dicle -2 HES","Özel(Yap İşlet)","Fizibilte","Null","Point","esriGeometryPoint","40.394443504320812","37.820899752276745","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yokuşlu HES","1605","Yokuşlu HES","Kamu","SKHA","Null","Point","esriGeometryPoint","40.444719628380788","40.898224434840216","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Güneysu HES","692","Güneysu HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.547366536780764","40.915137119464163","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ambarlık-I-2 HES","713","Ambarlık-I-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.547630411045034","40.914772638257539","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ceyhun HES","813","Ceyhun HES","Kamu","Ön Rapor","Null","Point","esriGeometryPoint","40.570786666319037","40.665404032293331","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Demirkapı HES","1550","Demirkapı HES","Özel(Yap İşlet Devret)","Fizibilite","Şekersu D.","Point","esriGeometryPoint","40.602882252051025","40.731606771624364","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Adacami HES","697","Adacami HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","40.611356198633601","40.971774515519918","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yanıkköprü HES","1530","Yanıkköprü HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.641135995717519","40.211359384355475","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karasu I HES","249","Karasu I HES","Kamu","master plan, öninceleme","Karasu","Point","esriGeometryPoint","40.69950608556168","39.912703541285275","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle -3 HES","484","Dicle -3 HES","Özel(Yap İşlet)","Fizibilite","Null","Point","esriGeometryPoint","40.707206359462994","37.827639559010613","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Vahkin HES","328","Vahkin HES","Özel(Yap İşlet Devret)","Fizibilite","Vahkin Ç.","Point","esriGeometryPoint","40.736912513704475","38.825290381659947","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Başköy-2 HES","1511","Başköy-2 HES","Kamu","isletmede","Null","Point","esriGeometryPoint","40.77893845317525","40.941572056164233","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Birsu I-2--3 HES Projesi","954","Birsu I-2--3 HES Projesi","Özel(Yap İşlet)","Null","Null","Point","esriGeometryPoint","40.794174002708388","38.650545714444064","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dikmen HES","700","Dikmen HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.898590364182517","41.002300114331781","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ilısu HES","1321","Ilısu HES","Kamu","2","Çatak Ç.","Point","esriGeometryPoint","42.782902083262151","37.876188455092951","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dalbastı HES","1111","Dalbastı HES","Özel(Yap İşlet)","Ön Fizibilite","Çatak D.","Point","esriGeometryPoint","42.794799857979925","37.907212366840326","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kotanlı I HES","1781","Kotanlı I HES","Özel(Yap İşlet)","SKHA","Aras N.","Point","esriGeometryPoint","42.958141532585557","41.166682435771193","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Konalga HES","1188","Konalga HES","Özel(Yap İşlet)","Ön Fizibilite","Zırıl D.","Point","esriGeometryPoint","42.983909199686217","37.914378004704226","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Konalga HES","1336","Konalga HES","Kamu","2","Çatak Ç.","Point","esriGeometryPoint","43.038424009075463","37.884783039956496","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saral 2 HES","1297","Saral 2 HES","Özel(Yap İşlet)","Fizibilite","Sortkin","Point","esriGeometryPoint","43.04643356133365","38.051643518749692","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Guzelbahce HES","1747","Guzelbahce HES","Özel(Yap İşlet)","Ön rapor","Kötek Ç.","Point","esriGeometryPoint","43.075948464788404","40.186883705956426","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tellikaya -3 HES","1163","Tellikaya -3 HES","Özel(Yap İşlet)","Fizibilite","Çatak Ç./Botan Ç.","Point","esriGeometryPoint","43.077129705006634","38.006359644559531","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tellikaya HES","1211","Tellikaya HES","Özel(Yap İşlet)","Fizibilite","Çatak D.","Point","esriGeometryPoint","43.082675238685361","38.008548716083254","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Serap HES","1725","Serap HES","Özel(Yap İşlet)","Fizibilite","Aras N.","Point","esriGeometryPoint","43.087390945645708","40.163997855362496","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saral 4 HES","1299","Saral 4 HES","Özel(Yap İşlet)","Fizibilite","Alakan D.","Point","esriGeometryPoint","43.184881969914883","37.852915949613845","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Erçek HES","1217","Erçek HES","Kamu","Ön Fizibilite","Erçek Gölü","Point","esriGeometryPoint","43.29198446334393","38.811839326703918","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çıldır -2 HES","1780","Çıldır -2 HES","Kamu","planlama","Carcı D.","Point","esriGeometryPoint","43.339328111580485","40.884812436212172","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Can I HES","1758","Can I HES","Özel(Yap İşlet)","Fizibilite","Carcı D.","Point","esriGeometryPoint","43.345688681368642","40.868878948011954","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Komar HES","1351","Komar HES","Kamu","master plan, öninceleme","Kömür D.","Point","esriGeometryPoint","43.381087072124686","39.155137520998686","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Catma HES","1764","Catma HES","Kamu","planlama","Kars Barajı Sulama Kanalı","Point","esriGeometryPoint","43.388829615998254","40.760581377663321","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Su Gözü HES","1209","Su Gözü HES","Özel(Yap İşlet)","Ön Fizibilite","Botan Ç.","Point","esriGeometryPoint","43.41909071584147","37.977584735942671","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dogu I HES","1741","Dogu I HES","Özel(Yap İşlet)","Fizibilite","Cedere D.","Point","esriGeometryPoint","43.448623828907323","40.80760115490223","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Doğanlı HES","1251","Doğanlı HES","Kamu","Planlama ve Kati Proje","Zap Suyu","Point","esriGeometryPoint","43.504833170897193","37.357944726780055","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çobansuyu HES","1171","Çobansuyu HES","Özel(Yap İşlet)","Ön Fizibilite","Cemikati","Point","esriGeometryPoint","43.508248801508664","37.534102791299397","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çobansuyu HES -2","1264","Çobansuyu HES -2","Özel(Yap İşlet)","Fizibilite","Cemikatli D.","Point","esriGeometryPoint","43.525408661909673","37.54896474912973","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Şahmanis HES","1169","Şahmanis HES","Özel(Yap İşlet)","Ön Fizibilite","Botan Ç.","Point","esriGeometryPoint","43.597078373935005","37.944701242663172","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yakut HES","1184","Yakut HES","Özel(Yap İşlet)","Ön Fizibilite","Nermik D.","Point","esriGeometryPoint","43.645464015815044","39.168741710934526","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dağören HES","1196","Dağören HES","Özel(Yap İşlet)","Fizibilite","Zap Suyu","Point","esriGeometryPoint","43.729007644308368","37.517840784359628","4326","4326",""
